'sample #','ECG '
0,483
1,575
2,671
3,767
4,849
5,870
6,875
7,878
8,881
9,882
10,882
11,880
12,878
13,874
14,869
15,863
16,855
17,844
18,832
19,818
20,810
21,805
22,801
23,797
24,794
25,793
26,794
27,798
28,801
29,805
30,807
31,810
32,812
33,815
34,819
35,822
36,826
37,829
38,832
39,835
40,838
41,839
42,840
43,841
44,841
45,843
46,846
47,849
48,852
49,854
50,855
51,854
52,852
53,848
54,843
55,837
56,827
57,816
58,802
59,779
60,750
61,727
62,711
63,695
64,675
65,648
66,617
67,590
68,573
69,562
70,551
71,539
72,524
73,507
74,490
75,479
76,472
77,465
78,457
79,447
80,438
81,430
82,423
83,417
84,411
85,405
86,400
87,394
88,389
89,384
90,378
91,373
92,368
93,363
94,357
95,352
96,347
97,342
98,338
99,334
100,331
101,328
102,325
103,322
104,320
105,318
106,316
107,314
108,311
109,309
110,307
111,305
112,303
113,300
114,297
115,294
116,291
117,288
118,284
119,280
120,275
121,270
122,265
123,258
124,248
125,233
126,220
127,209
128,204
129,200
130,197
131,195
132,193
133,191
134,189
135,187
136,184
137,181
138,179
139,177
140,175
141,172
142,168
143,164
144,160
145,153
146,145
147,137
148,129
149,121
150,115
151,111
152,107
153,105
154,103
155,102
156,101
157,101
158,100
159,98
160,97
161,96
162,95
163,93
164,91
165,89
166,88
167,87
168,86
169,86
170,84
171,82
172,80
173,78
174,75
175,70
176,65
177,58
178,53
179,47
180,41
181,35
182,27
183,19
184,11
185,1
186,-9
187,-18
188,-28
189,-36
190,-45
191,-52
192,-59
193,-65
194,-71
195,-77
196,-82
197,-88
198,-93
199,-98
200,-103
201,-107
202,-110
203,-113
204,-117
205,-123
206,-131
207,-135
208,-129
209,-113
210,-68
211,0
212,100
213,239
214,380
215,524
216,637
217,698
218,719
219,705
220,661
221,579
222,473
223,348
224,204
225,68
226,-16
227,-74
228,-97
229,-119
230,-127
231,-130
232,-134
233,-137
234,-140
235,-142
236,-144
237,-146
238,-147
239,-148
240,-149
241,-150
242,-150
243,-149
244,-148
245,-147
246,-147
247,-146
248,-145
249,-143
250,-141
251,-140
252,-139
253,-137
254,-135
255,-132
256,-130
257,-127
258,-124
259,-118
260,-110
261,-102
262,-93
263,-83
264,-71
265,-56
266,-43
267,-31
268,-23
269,-16
270,-9
271,-1
272,6
273,14
274,24
275,35
276,48
277,60
278,76
279,93
280,111
281,119
282,125
283,129
284,133
285,136
286,138
287,139
288,139
289,138
290,136
291,133
292,129
293,124
294,117
295,109
296,91
297,71
298,50
299,29
300,11
301,-12
302,-40
303,-63
304,-80
305,-99
306,-113
307,-125
308,-133
309,-137
310,-141
311,-143
312,-145
313,-147
314,-149
315,-150
316,-151
317,-151
318,-149
319,-144
320,-137
321,-131
322,-124
323,-118
324,-115
325,-112
326,-109
327,-107
328,-106
329,-104
330,-104
331,-103
332,-101
333,-101
334,-100
335,-100
336,-100
337,-100
338,-100
339,-100
340,-101
341,-102
342,-102
343,-102
